upvotes,total_votes,rating,review,sentiment,confidence
0,7,2,the best flavor in this box is the salt and pepper and the bbq flavor.  all the other flavor was just so-so,2,0.9500582814216614
1,10,1,"I was at a charity fund raising event where they were handing these out. They seemed pretty tasty, so I bought a couple bags at Target. The ones I bought (Barbeque and Salt and Vinegar) were AWFUL! I ended up throwing away most of them, neither I nor anyone else who tried them could choke them down. The ones they were handing out as samples were clearly very different from what they are selling. Don't waste your money.",0,0.6733627319335938
5,27,1,"These chips taste average and they are insanely expensive compare to the big bags of chips from safeway or costco, for $2, you can get a big bag with 10 times the amount of chips compare to these 0.8oz bag chips, so for $5 in safeway, you can get $30 worth of popchips, these bags are so tiny, it's like serve size for fat people trying to lose weigh or something, for me, i never gain weigh, i rather go buy big bag of chips, these are expensive ripoff chips, will never buy again.<br />Maybe i think the price is high because i bought it from amazon.com, maybe elsewhere is cheaper, but chips as junk food, shouldn't be that expensive compare to local stores.",0,0.8242284655570984
2,2,3,"I'm not as crazed about these as everyone else, but for a low-calorie snack, they're fine.  They certainly don't do much to curb the appetite though. I'm typically just as hungry after finishing as before - not like with Protein Chips (also available through Amazon).",2,0.5399976372718811
6,8,3,"The texture is like rice crackers, which I personally don't like. Taste isn't too bad, but every single bags are too salty, even the original flavor. I'd give four stars if they make low sodium chips. The salt.. is one of your worst enemies. I bet it does more harms to your body than MSG's.",0,0.8990193009376526
1,1,2,"These chips are too salty!!!<br />I like the crunch, size of the bags, and variety.<br />But i cannot finish the case due to how salty these chips are.",0,0.8756946921348572
1,1,4,"The cheddar tastes a little weird, but that could be personal preference. The salt and vinegar is very strong, but tastes okay other than that.  Salt and pepper is yum!  Barbeque is good too.  Plain is plain.  If you're a die hard potato chip lover and don't care about calories, don't bother with these.  However, if you want your salty snacks and don't want all the calories, these work.  I'd buy them again.",2,0.7656635642051697
1,1,5,"I have been on weight watcher's for about 13 months.  I have lost 60 pounds.  The most important part to being on weight watchers is too find food items that let you feel like your not giving anything up.  Popchips do that for me.  They are only 2 points plus on weight watcher's.  They go great with every meal (salad,soup,sandwich,etc). I can not live without them.  So i say BUY BUY BUY AND BUY",2,0.9014936685562134
1,1,4,Love these!  I'm not a fan of potato chips but these taste fresh and not at all greasy.  A little like Pringles but much tastier.,2,0.9454091787338257
1,1,5,"I am so happy to have discovered these chips. I hate stealing a phrase from another product, but they melt in your mouth. I have ordered and tried all flavors without disappointment.Just getting ready to place another order for these 100 calorie per bag, air popped chips. Do try them people!",2,0.9484712481498718
1,1,3,"This seemed like the perfect way to limit my addiction to potato chips. Small, single serving bags.  I really like the plain, unflavored Popchips, but the rest of the flavors had an aftertaste.  I plan to set up Subscribe & Save for just the plain.",2,0.8504071235656738
1,1,5,"Love the chips, nice 100 +/- calorie snack, reminds me of Munchos, but less greasy, flavors are good (salt & vinegar least favorite). And they've started shipping APO--thank you and my family thanks you (so they don't have to get the package and reship!) Made my day.",2,0.9711824655532837
1,1,4,"I won't get into all of the specifics of these chips as they are listed here on Amazon. However, I will talk about the product overall. It is very well packaged, the PopChips bags aren't flimsy or too loud. You don't have to worry much about these getting smashed while they're in a bag with heavier items. They hold their own. When trying new foods, snacks, flavors, I tend to purchase a variety pack so that I can sample everything. Let me tell you, these chips are packed with flavor but, it's not, in my opinion, too heavy or saturated. My favorites are the Barbecue Potato and Cheddar Potato by far. Very realistic, savory flavors. Then, there a couple that are not my favorite but, tasty with time. The Sea Salt and Pepper Potato and the Sea Salt and Vinegar Potato are a bit strong at first and, if you don't like those flavors, I would say you wouldn't like those chips but, they certainly accomplish the taste of those ingredients. Original Potato and Sour Cream and Onion Potato are also tasty but, nothing to necessarily rave about, for me at least. I would not call this a ""diet"" chip but, a healthy alternative to over processed chips. I saw a few complaints about the PopChips being ""too salty"" or ""high in sodium"". The chips can come across salty to a person who doesn't consume much salt but, per bag, these PopChips contain about as much sodium as a cup of plain yogurt. Overall, great buy. You just have to decide if the price tag is okay for you, and for me, it is.",2,0.5513848066329956
1,1,5,"Wow, these are remarkably tasty chips.  I discovered them through Weight Watchers and like the fact that they are low in calories and fat.<br />But they are high in flavor and umami.<br />I am now a big fan!",2,0.9830461144447327
1,1,5,"These are great because they're only 100 calories per pack and are just as good, if not better, than other chips out there.<br /><br />The ""Original"" style taste exactly like Munchos, but don't come with the high calorie count.  The other flavors (Sour Cream & Onion, Salt & Vinegar, Salt & Pepper, Cheddar, and BBQ) are all delicious, as well.",2,0.9641120433807373
1,1,4,"We liked these.  Quite good, even if they're 'healthy' @ 100 calories & 3 whole fat grams a bag. My favorites are the plain, the others are very strong flavored, very zippy!",2,0.9686975479125977
1,1,5,"I had seen these advertised on the Hungry Girl website but was not big on buying an expensive potato chip.  I was given a free bag at some event & found them to be tasty.  The single serve bags in the grocery store were $1 for a 0.8 oz bag.  Buy them from here and they are $21 for 24 1 oz bags. (Same amount of Weight Watchers points.) If you get two cases, shipping is free! Get them now before the states force the sales tax thing through!<br /><br />All of the flavors are really good.  I even liked the BBQ which I normally do not like in a chip. The cheddar have a good cheese taste and the salt'n'pepper have a kick. They do not leave a funny aftertaste or strange mouth coating like some of the other lower fat/calorie chips.",2,0.5968930721282959
1,1,5,"Love these chips.  They are perfectly seasoned and of course have no grease at all.  There is also not the cardboard taste of a baked chipped.  The popped texture of the potatoes is nice and light. They are only 100 calories a bag, but there are lots of chips in the bag so it's a great snack.  The ingredient list is also pretty wholesome without any strange chemicals added.  Fav flavor is probably salt and pepper or bbq.",2,0.9617781639099121
1,1,5,"I love chips and can easily go through an entire bag in one sitting. With Popchips single serve pouches, I can now feel good about snacking as each bag is only 100 calories. The single serve pouches also help in portion control. The larger bags are a slightly better value, but unless you have astounding self control, I would recommend the single serving option. They are that good! They easily stand up to any of the traditional fried chips I've ever had, and at half the fat and calories, how could you ask for anything more?<br /><br />The variety pack comes in 6 flavors: Original, Sour Cream and Onion, Salt and Pepper, Cheddar, Salt and Vinegar, and BBQ. My favorite flavors are Salt and Pepper and Cheddar. My least favorite is Salt and Vinegar, but I don't like ANY salt and vinegar flavored chip. My only wish is that this variety pack contained the Parmesan Garlic flavor which is VERY good, but extremely hard to find in local stores. I have ordered the Parmesan Garlic flavor in a 24 pack here on Amazon, but prefer the assortment that comes in the variety pack.<br /><br />At ~$17 after the subscribe and save discount, each bag costs only 70 cents. This is a bargain for these great tasting, healthy chips and I highly recommend you try them!",2,0.951841413974762
1,1,5,"I was a little hesitant to try these, especially after reading such mixed reviews although overall they were positive. However, I liked the idea that they are healthier than regular chips and I figured they would be great for school lunches, quick snacks, etc. I decided to give them a try and figured if we did not like them, they could be donated.  I ordered a mixed case the first time around to see which flavors we liked more (or less) and thought that would give us a good sampling.  After deciding we liked most of the flavors, we decided to try other ones as well.<br /><br />Despite the flavor preferences, these chips do not taste like cardboard.  At first taste, they are a little crunchier and thicker than you might expect. I think this is a good thing, because it means they are not heavily-laden with oil.  The 0.8 oz bags are 100 calories each as well, which is much better than the other alternatives and gives you the enjoyment of chips without the extra calories, trans fat, etc.<br /><br />I have included a summary of opinions below from myself, friends and family for each flavor:<br /><br />Sea Salt & Vinegar - Great, the absolute favorite flavor for everyone<br />BBQ - Very good, I'm not crazy about BBQ to begin with but would say this flavor is ""sweet"" BBQ. Everyone else loved them.<br />Cheddar - Very Good, probably close in preference to the BBQ<br />Original Potato - Good, but a little salty (seems to fluctuate somewhat between bags)<br />Salt & Pepper - Good, everyone liked them but preferred other flavors more<br />Parmesan Garlic - Good, but overall was 50/50. You definitely taste more parmesan than garlic and most people were expecting the latter.<br />Sour Cream & Onion - Not so good, no one really liked these enough to want more or to even finish the bag<br /><br />I know taste is a very subjective thing, but I hope this review helps someone decide to give these a try. I did get them at a reduced price through subscribe & save, and shortly after my first order, Amazon had them on the Gold Box for an even better price.  I think the average price per bag came out to approximately forty six cents a bag and had free shipping under my prime account.",2,0.7613738775253296
1,1,5,"These are the greatest potato snack products I've found.  Only 2 points for Weight Watchers.  Really crispy and tasty.  All of the flavors are great.  My only complaint......it's difficult to open the little bags.  I need a pair of scissors, but I guess that keeps them fresher for longer so it's a great trade off.  I would recommend these chips to everyone.",2,0.9590280652046204
1,1,4,"I really like these chips.  They have a different texture than regular potato chips but I still find it really tasty.  Even my boyfriend, who is often averse to all things ""healthy"" and ""low fat"" will gobble these up rather quickly.  The variety packs are great because they allow you to have a little bit of everything, but of course the downside is that you may not like some flavors as much.  I find the original version to be a little bland by itself, and the sea salt and vinegar flavor might be too strong for some people.",2,0.9559285044670105
1,1,5,"I am potato chip-addicted. I don't only enjoy potato chips, but I also enjoy any type of potato product. This product really hit the mark for me.<br /><br />I consider these a full-fledged snack. Each bag is packed with chips. They are moderately seasoned, and full of flavor. The consistency is slightly like a popcorn cake -- but they're crisp and crunchy, not puffy. They have a distinct potato taste.<br /><br />The best part? Each bag clocks in at only 100 calories! And I repeat -- these are not a simple ""100 calorie"" snack. What you get here is a full bag of chips. What's great about the content vs. calorie content is that these are perfect to accompany your lunch without feeling guilty about eating a 200-300 calorie bag of chips.<br /><br />My personal favorites were the Sea Salt and Vinegar and the Original. The barbecue flavor is sweet, not smoky. The Salt and Pepper, Cheddar, and Sour Cream and Onion flavors are standard fair. But the chips are adequately and evenly seasoned and I did not notice differences in seasoning from one chip to the next.<br /><br />These are a great product, well manufactured, and a treat to eat. I'll definitely buy more of these in the future.",2,0.9594826102256775
1,1,5,"Wow, these chips are delicious!<br /><br />They're low in calorie and carb count. I can actually have a salty snack without feeling guilty about it and the taste is better then unhealthy oil-smothered grocery store chips.<br /><br />The sour cream & onion, salt & vinegar, and cheddar are my favorites!<br /><br />If you're weight conscience, want something healthy, or just want something that tastes good, buy these chips! You won't be disappointed!",2,0.9649489521980286
1,1,5,"This doesn't taste as addicting as the real fried potato chips, but it's still very good.<br />Considering it's low in calories and it's only popped..  it taste much better than the ones that are freeze dried.<br />These pops taste as light as the rice crispy treats, but with a good amount of flavor and crunch.<br />I like it, a small little pack that you can just grab when you feel like having something quick.<br />I keep then in my room in case if I ever get the cravings for chips.<br />All the flavors that come in are good too, no complains.<br /><br />The package also arrived fast and it's pretty cheap, I would recommend people who is watching calories to get this!",2,0.9360846281051636
4,6,3,"Bought these based on the glowing reviews (4 1/2 Stars), and the fact that they were heavily discounted from the regular price. First of all .8 oz. per bag equals about 15 or 16 chips per bag, which is not many. While this may be fine for those who are trying to cut back on calories, fat or sodium, the fact is that .8 of an ounce is not much, and that might tempt people to eat more than one bag at a time.  Due to the discounted price each bag was around $.55 each, not to bad until you figure that equals $10 per pound. At the regular price its about $16 per pound. As far as the taste, all of the flavors were good, none that I absolutely disliked, but none that really rocked my socks either. Bottom line, at the discounted price I paid I was not disappointed, but if I had paid the regular price for these I would have felt cheated.",1,0.6471889615058899
2,3,5,"It felt weird ordering 24 bags of chips off the internet that I had never even tried before, but I am SO GLAD I DID. They are delicious! I've tried 4 flavors so far & have loved each one. These are a win. :)",2,0.970649778842926
2,3,3,I actually purchased these. I myself find that they taste just like those like rice crisp with salt and flavoring. From the reviews I thought they was more like munchos. They are not. BBq to salty but if you like a little twang its ok. according to the family. Plain is horrible. Salt and vinegar was the best overall. My family gave it 3 stars i will stick to kettle chips-,0,0.43398773670196533
0,0,5,We have these suto delivered.  They are a great healthy sub for potato chips and the snack bags are a perfect size.  Great crunch and we enjoy all the flavors.,2,0.9843073487281799
0,0,5,These are my favorite chips! The BBQ and Salt & Pepper are the best!<br /><br />The texture of these things ROCK!<br /><br />All nicely packaged.<br /><br />Gluten free if you care. I don't but some have commented on that.,2,0.979260265827179
0,0,5,These chips are tasty and low in calorie.  If you are gluten free they are a great option as a to-go snack.  We love them.,2,0.9856104254722595
0,0,5,The product arrived quickly. All bags and chips were in place...and safe ;-D These chips are delicious and only four WW points!,2,0.9867855906486511
0,0,3,"I like to take my lunch to work and this is perfect to give me just enough chips that I can munch on with my lunch. I love the flavors and the packaging is perfect. Worth the buy!  The price is right, the flavors are just what they want, portion size is good thus it's a win, win situation for me and them.",2,0.9822439551353455
0,0,4,"Overall the chips were very tastey. My pickey daughter even liked then so that is a real plus for me. Some flavors were better but all did meet my expectations. Try it and see for yourelf, Enjoy.",2,0.9663032293319702
0,0,5,"This chips are really good and it's fun getting the variety pack.  Now, are they as good as ""regular"" chips?  Probably not, but they're also not nearly as fattening and bad for you as regular chips.  Given that these are a healthier version if you want chips, I would highly recommend them!",2,0.9608343839645386
0,0,5,"I ordered this case of chips as a deal with some vita coco and it was a stellar deal. This size bag is perfect for snacking. The assortment of chips is great, there's something in there for everyone.",2,0.9783056378364563
0,0,4,Love pop chips! The assortment package was a great find but would liked to be able to choose the flavor varieties I  wanted. Did not care for the sea salt and vinegar flavor but all the rest were great!,2,0.9754231572151184
0,0,3,"I really like the pop chips, but I do not like all the flavors. The only ones I like are the originals.  The rest of these flavors were really not good.  At least not in my family.  I gave them away to a senior center and most of the seniors didnt like them.  Sorry but it is a matter of taste and most things should stick to the originals, they are the best.<br /><br />This snack (originals) fits into my daily ww program for allot less money then snacks made for the programs specifically.<br /><br />I will continue to buy the originals and leave the others to others.",0,0.6895750761032104
0,0,5,"Delicious, light and full of flavor. It's difficult to decide what my favorite flavor is, but BBQ is amazing! I was impressed with the packaging, but I can't imagine it is too cost efficient or eco-friendly. That is my only complaint. Great product and guilt-free snacking.",2,0.9614207148551941
0,0,5,"Love these popchips.  They are all great.  Do not care for the salt & pepper flavors.  I wish manufacturer would come up with a variety pack that didn't include that flavor as that flavor is just wasted with each purchase I make (and I've made alot!).  The BBQ, Original, Salt & Vinegar and Sour cream & onion chips are superb!",2,0.8783361911773682
0,0,5,"I love Popchips. They may take some time getting used to if you're used to the oiliness of potato chips, but they're only 100 calories per bag. Buying a 24 pack saves you money per bag, but you're sooo tempted to eat them with so many bags around!",2,0.9258092045783997
0,0,3,"Good texture: they are crunchy and not sharp (will not cut mouth)<br /><br />Flavor: They do not taste like potato chips. If I had not just opened the bag I would suspect they were stale. But no this is how they taste. Many others have remarked about the odd flavor as well.<br /><br />Healthy: good for dieting I suppose, low oil, and low salt<br /><br />I will not be buying these again.",1,0.410203754901886
0,0,5,"I'm very picky when it comes to chips. I've gone through so many, but this one really hits the spot. It has just the right amount of crunch, with just the right amount of flavor. It's also great to know that you're not eating something that's bad for you. With 100 calories a pack, it's definitely the ideal snack!",2,0.9502575993537903
0,0,4,"I loved this product, and it was better than what I thought it was going to be. My favorite was teh salt and vinger flavor (yum yum) but I hated the cheddar, and salt & pepper ones.",2,0.951097309589386
0,0,4,"I am not going to lie. I will give you the strait dope. These things are like crack.<br /><br />I will polish off about 4-5 pages of these EASILY in a day (hence the freshman 50! that I have gained!) lol.<br /><br />If you love these, I suggest balancing them out with some kind of carb blocker.",2,0.8023306727409363
0,0,5,"+Really really tasty<br />+Much healthier than almost every other potato chip<br />+A variety of flavors, consider this a huge sampler<br /><br />-Sea Salt & Vinegar is crazy sour. Personally, I think they overdid it on the vinegar.<br />-It's hard to stop at one serving, but I take this as a sign of a good snack :P",2,0.9096280336380005
0,0,5,"My subscription of popchips arrived on time and not damaged.  I love the fact that I receive a great variety of chips which are healthier and at the same time very tasty and satisfying. The way the chips are packed for shipping is perfect! Having a subscription is the way to go and of course the price is so right!!!<br /><br />Thank you,",2,0.9801772832870483
0,0,5,"These were awesome!! They have a great crunchy texture and flavor and are very filling. I bought the variety pack to try all the flavors. Didn't care for the salt and pepper, but loved the rest. Will definitely buy more!",2,0.9874404668807983
0,0,5,It is so wonderful to eat Pop Chips.  I am a loyal fan and will continue.  Tasty AND Healthy.<br /><br />/the flavors are good too and pleasing to everyone with their various choices.,2,0.9872586131095886
0,0,5,what can I say... if you've had popchips in the past and love them... then no better place to pick them up... I love these chips and have bought them without an issue from Amazon.<br /><br />Thanks,2,0.9694069623947144
0,0,4,"I won them off a penny auction site. My 2 year old likes them plenty. I don't think there is any potato flavor, they taste more like ricecakes to me, but are ok. The salt and vinegar is strong holy cow!!",2,0.9095362424850464
0,0,1,"These chips arrived in terrible condition. The box they were sent in was a display box with all the usual perforations on the box for display. Why someone would send a box like that in the mail and not have put it in another real box is beyond me. The box we received was heavily taped to keep it together since the box came open on the display perforations and looked like someone had driven over the box as well, which gives you an idea of the shape of the box. The chip bags inside were pretty flat, there were no chips, but plenty of crumbs for any use you would need crumbs for. This is how many of the packages looked, flat. There were a few with edible chips, but not many. Not sure what to think of shipping chips in this type of a box, common sense should have been used??",0,0.7918603420257568
0,0,3,Next time I will order only the original flavor.  The other flavors did not suit me.  Too much of an aftertaste.,0,0.7560943365097046
0,0,4,"I do love PopChips. They work well with weight watchers, taste great and the crunch can't be beat. This pack has many flavors, with the salt and vinegar being my favorite, my husband loves the salt and pepper and my kids like original and cheddar.<br /><br />The one I miss is Sweet Potato. It is by far my favorite of the whole lot of flavors, but aren't included in this variety pack.",2,0.9657837152481079
0,0,5,"I was looking for a quality, low points (Weight Watchers (WW)), crunchy, salty snack.  I cannot stay on a diet if I feel deprived. WW's website had a coupon for these pricey chips.  Never had a ""popped"" chip before, so I gave it a whirl.<br /><br />Wow, the best crunch and flavor of all reduced-calorie chips I have ever tried.  Better than other brands' popped chips I have tried since.  I need portion control help and these little bags for 3 points do it for me.  The variety pack helps to break up any monotony.  My favorite flavor is the BBQ.  I am not a vinegar kinda guy.  The Salt and Vinegar flavor tastes like feet to me.  Love the rest of the flavors.  I love salt, so the saltiness is just right for me.  Thank goodness my blood pressure is not an issue.  I need these snackies.<br /><br />Lost 30 pounds so far in 3 months eating these.  Will probably buy them by the case in the Amazon auto order system to save on shipping.  I guess I plan on being a life-long fan. ...until something better comes along.",2,0.6394302845001221
0,0,5,"These are such a treat when you are craving that salty, crunchy snack. And the multi-box where you get a variety of flavors is perfect. Share it with son so they don't get stale but not much chance of that.  One of my ""3 Points plus"" Weight Watchers Snacks that I don't run out of!",2,0.9478251338005066
0,0,2,"The only flavor we could stand was the barbecue (which was the reason we purchased them in the first place)!  I had to give the others away!!!  I won't be buying this again for lunches although the size/packaging was great.  I just wish the other flavors tasted better (plain, salt, pepper, etc., weren't really kid-friendly).",0,0.6861419081687927
0,0,5,"Got these at a fraction of the price that they charge at the grocery store. This was a great buy. Thanks, Amazon!",2,0.983364462852478
0,0,3,"These taste alright, but they are health food by no means. At least regular potato chips are just greasy potato slices. This products is made of processed potato by-product and is natural by no means. The calorie savings isn't even significant enough to give up the better taste of potato chips. Also keep in mind that the healthiest part of a potato chip is the oil (if eaten in moderation) because of the healthy dose of balanced fats. In my opinion if you want a healthy chip eat sun chips or a cracker like triscuits. If you want a potato chip eat a real potato chip. If you feel these taste better than the above, then by all means enjoy, but don't be tricked into believing these are healthy at all.<br />Overall 4 stars for taste and 2 stars for the marketing scam that they are.",0,0.570759654045105
0,0,5,I have subscribed these chips. They are so tasty. Not dry or oily. Cannot put it down once open a bag and have to have two bags in a row.,2,0.9335819482803345
0,0,5,"I love these chips. They are so delicious, it is so hard to eat just one bag. All the flavors allow you to taste them all.  My favorite flavor is the cheese ones. Go ahead and try them.  They are so delicious.",2,0.9778254628181458
0,0,3,"I purchased these because I was hoping for a healthy alternative to chips. Well, they're fairly healthy: absolutely no oily residue on the hands and very light and airy. However, I just couldn't get over the taste, which I can only liken to slightly burnt popcorn. If that undercurrent of ""burnt"" flavor wasn't there, these might have been more palatable, but my taste buds kept zeroing in on that one aspect. Also, the seasonings weren't consistently strong. Cheddar was o.k. Bbq was probably the closest match to regular potato chips...the flavor was straight from a bag of Lays. However, I was very disappointed with the Sour Cream and Onion which was just too light in flavor and the Vinegar and Salt which didn't have as strong a tang as I would have liked.<br /><br />Overall, I would recommend these to someone who wanted to eat healthy and didn't mind a watered down version of a fried chip. However, I just couldn't stomach them. I gave away the unopened bags to coworkers (none of which were impressed either but they're not on diets...lucky dogs). For now, I'll stick with my baked goldfish and bunny crackers.",1,0.43415048718452454
0,0,5,"I found these chips originally at a local market.  However, I have been unable to find them since.  WHEW!  what a relief when I was able to locate them.  These chips have so much flavor, they're not greasy and they are crunchy.  I am a chip-a-holic and these are by far the best chips I have ever eaten.",2,0.9408218264579773
0,0,5,"These chips are great. Delicious and are healthier than your regular deli store chips. I have first purchased these from a supermarket and found them delicious. I found amazon to have them cheaper, and ordered from them as they had more variety of flavor. All the flavors were to my liking. The only con about this is that THEY ARE ADDICTING!!!. You are warned! I purchased these through Amazon.",2,0.9738290309906006
0,0,5,"these are the best chips ever. I will buy them again, wish more stores had them.The plain chips are my fav.",2,0.9839306473731995
0,0,2,"These chips taste so dry and gross, I would rather eat carrots or something than these. They just didn't satisfy the salty craving and weren't worth the calories.",0,0.9470359683036804
0,0,5,"I'm sort of a health nut who has weened myself off highly-palatable junk food. Junk food is delicious but it ain't good for you. Conversely, healthy food has a bad rep for being disgusting but I honestly think that it's just something that requires training and acclimatization.<br /><br />I really like PopChips. They don't taste absolutely amazing to be honest but if you're someone who is trying to kick junk food out of your diet, this is a good way to fulfill a craving without succumbing to unhealthier junk foods. Each bag is only 100 calories, which is very helpful for portion control.<br /><br />For me, the taste is great. It's not amazing but it isn't awful. Sure there are better tasting chips out there but how much more unhealthier are they?<br /><br />I've tried small bags of PopChips from the vending machine (which I recommend doing before you buy a case). I haven't tried all over the flavors until I bought the case and I was a little disappointed with half of the flavors in the box. Fortunately, my boyfriend and I disagree on what tastes good so he likes the flavors I don't like and vice versa. It works out great for us and probably will work out great for family situations and parties where people usually don't have the tastes. However, if you plan on consuming these bags on your own over time I can almost guarantee that there will be a couple flavors that you won't like and it might just be worth it if you just buy a couple bags of flavors you do like.<br /><br />If you're not accustomed to the taste of 'healthy' food, you might not enjoy these at first. Either way, pop chips are worth a try. Probably not by the case though. i recommend trying out a few flavors if you can find a small bag at the shop or vending machine before you buy a big box of them.",0,0.426669180393219
0,0,4,"I bought these to try them out and for the most part it was a success. There are 6 different flavors of chips. 5 of them were really good. The last one though was not. The salt and vinegar ones were very vinegary and it was too bitter for our tastes. Maybe some people like it but not us. All in all though, they were mostly very good in both taste and caloric content.<br />I would definitely buy a box with the flavors that I wanted.",2,0.9204904437065125
0,0,4,"This practically falls under the category of healthy snack - well, almost.  Single serving bags mean you won't be overeating and the fact that these aren't in anyway greasy because of the way they are made is a huge plus.  Nice crisp crunch.  The bags are filled with air, which for the most part do a good job of keeping the chips whole.  On the case that I got, though, two bags containted nothing but broken bits.  Of the rest most only had a couple of broken chips - some no broken ones at all.  I also noticed that you don't find nearly as much coating from flavoring on your fingers as I've experienced when eating other chips.<br /><br />Purchasing it by the case to try out all of the flavors is a good idea and a decent value.  Some of the flavors are incredibly strong, to the point that I don't like them, so I won't be ordering this mixed case again.  Salt and Pepper just tasted like pepper, making this a very hot tasting chip.  The Seasalt and Vinegar is really strong on the Vinegar, which is a taste I don't enjoy.  I love BBQ flavored chips, but again, this was kind of strong.  I probably wouldn't purchase the BBQ ones in the future, but wouldn't say no if someone offered them to me.  The Original is really bland compared to these others, but not bad.<br /><br />The ones I liked the most were the Sour Cream & Onion and the Cheddar, both with milder flavors.<br /><br />I'd give this 5 stars if I liked all of the flavors.  Definitely high marks for the type of chip and the size of the serving and the fact that you can try all of the flavors in one order.",2,0.7833019495010376
0,0,5,"Yes people, these things are healthier than the average chip and not only have flavor, but they taste good! I am not a big health food person, I'll take the grease if it makes it taste better. These are 100x better than those baked chips. My brother tried them while he was visiting and liked them so much it was one of the things he asked I mail him while deployed. Only draw back to these chips, they are definitely not for dipping.",2,0.9334401488304138
0,0,5,"Tried the BBQ Popchips for the first time and loved them so got the value pack to try more flavors. Loved them all except the salt and pepper chips which weren't that great. Good healthy snack without giving up the taste. So glad I discovered these! Salt and vinegar are my favorite! 100 cal/bag, 3.5g fat/bag",2,0.9746465086936951
0,0,5,The chips were delicious. I didn't care much for the vinegar flavored chip but the other flavors were great. Didn't have any guilt eating this healthier snack.,2,0.9655181169509888
0,0,5,I eat a bag of these every single day!  They are the best tasting good for you snack! Everyone should at least try them and you will be hooked.,2,0.9839457869529724
0,0,5,"Cheetos ever since I was kid were one of my favorite snacks,I mean who wouldn't like them? You can't go wrong with the original but decided to give this one a try. I'm not a fan of unbearably hot foods but I do like things with with a kick and since this had Jalapeno in it I was assuming it was hot...not so much. If you eat mildly hot foods this shouldn't bother you at all and definitely not if you like hot kind of food. I didn't even find them hot just have a unique kick of cheddery Jalapeno flavor. I would recommend to buy these at your local store if they carry them because this price on here is just insane, i buy mine for a little over 3 dollars for this bag. Overall I hope they decide to keep this one, cause they are amazing. And yes girls like these kind of snacks too :)! Love!",2,0.895658552646637
0,0,5,"For you spicy lovers, these jalape&ntilde;o Cheetos are for you. The taste is great and I admit I did not expect them to be this good. One day I picked up a small bag at the corner store and by the end of the week I had about 4 empty bags in my Trash cans. Office snack a must! Unfortunately this product is too good to last and I fear it will meet the same fate as Wasabi Funyuns. Rarely does a spicy type of chip that actually tastes awesome become part of the standard sale roster. So enjoy these Awesome Jalape&ntilde;o Cheetos for as long as they last.",2,0.9205430746078491
0,0,5,"These are quite tasty and delicious, I love them....BUT the prices here are RIDICULOUS!!! Did I say Ridiculous? Oh So RIDICULOUS!!! But Im here to rate the product not the price...5 Stars for the Product.",2,0.5806941390037537
0,0,5,"A little costly but they are good and fresh too, not stale at all. Would recomend to any Cheetos fan.",2,0.929776668548584
14,14,2,"I bought this because I had been seeing this pod in magazines and other places. I thought it would be a great addition to my fridge to save money on cilantro. However, this is very poorly designed. I could not open it whats-or-ever, even after searching through reviews after reviews. Finally, my genius boyfriend found the solution! Basically, you will need to open it from the BOTTOM. You will need to squeeze the two sides next to the cap in order to open it. You will have to be careful when you are opening or closing it while there's water in the pot. If any one who is reading this still having problem opening it. Let me know. I'll try to explain it better there. But anyway, this is a pretty useless product for its productivity, but a bit more useful if you are too lazy to make your own, and wants a prettier fridge. You can make you own with a cup (or any container) filled with a bit of water and wrapped in plastic bag with the herb....(so unless you have money to waste, don't buy this useless pot).",0,0.6660565733909607
11,11,5,"This product works great for me.  I hate spending money on herbs just to use a little and have the rest go bad shortly after.  I put some herbs (mostly basil) in here and they were fresh for a few weeks!  No leakage probs either, the bottom is clearly labeled to twist to lock and the plug stays flush.<br />This thing has already paid for itself in money saved and looks pretty cool in my fridge and on the counter when I'm ready to cook.",2,0.909744143486023
7,7,5,"I have had my herb savor for a few weeks now, and I was waiting to write a review until my herbs went bad, so I could tell you how long it takes, but it never happened. For the first time ever, I used all of the herbs before they went bad. I have not had any problems with leaking. Everything closes up nice and tight on mine. Plus, this thing just looks really cool!",1,0.3798083961009979
4,4,3,I bought this as a gift for my mother. She likes it but says it is hard to open. When she unwrapped it I remember having to help her figure out how to open it. It took me a minute. If you have arthritis you won't be able to pry this open!,1,0.4695311188697815
3,3,2,"I have had the herb pods for about 6 months.  They are a great concept, but have a poor design. The plastic cover is very hard to take off and snap back on.  I'm  constantly afraid that I'm going to break it.  The pods do keep herbs fresh for several weeks in the fridge as long as you replace the water.  Unfortunately I don't use them half of the time I buys herbs because they are more trouble than they are worth.",0,0.863287091255188
2,2,2,"With no clear instructions on how to open and close the unit, the first few times are an act of frustration.  When I finally realized that if I grip with my thumb and forefinger over the clear plastic shield, about one third from it's bottom and squeeze the sides, the bottom lip pops out nicely.<br />I will agree that this size is too small for most popular herbs like parsley, basil ect.  The company does now make a larger unit and it looks like it is more user friendly.<br />All in all I like it, I took away one star for the lack of instructions.<br /><br />3/2012: After a few months I have thrown this thing away.  It became increasingly harder to open and the size was just too small for the herbs I use most.  I have seen some newer, larger units that don't have the issue with opening it like this one has...I'm going to order one of these.<br /><br />I no longer recommend this unit and have lowered it to 2 stars.",0,0.5934635400772095
